               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 147,             0.03613,            0.023064,           0.0078499,             0.73127,              0.6636,             0.71337,             0.45442,            0.043669,            0.022294,           0.0099247,             0.00562,             0.00562,             0.00562
                 148,            0.035082,            0.022476,           0.0076675,             0.75122,             0.63175,             0.69262,             0.44085,            0.044799,             0.02149,           0.0099287,             0.00559,             0.00559,             0.00559
                 149,            0.035596,            0.022045,            0.007732,              0.8083,             0.62785,             0.72772,              0.4723,            0.040687,            0.022209,           0.0093631,             0.00556,             0.00556,             0.00556
                 150,            0.035277,            0.021939,           0.0075084,             0.80732,             0.65543,             0.73754,             0.48049,            0.041837,            0.021383,            0.011598,             0.00553,             0.00553,             0.00553
                 151,            0.035386,            0.021752,           0.0080225,             0.76544,             0.62898,             0.69728,             0.46472,            0.043093,            0.022344,           0.0099957,              0.0055,              0.0055,              0.0055
                 152,            0.034943,            0.022459,            0.007739,             0.75076,             0.63974,              0.7017,             0.45438,            0.042325,            0.022897,             0.01053,             0.00547,             0.00547,             0.00547
                 153,            0.035432,            0.022202,           0.0077129,             0.75409,             0.73184,              0.7556,             0.47726,            0.040512,            0.021198,           0.0083041,             0.00544,             0.00544,             0.00544
                 154,            0.035936,            0.022878,           0.0079687,             0.75064,               0.711,             0.73339,             0.46894,            0.042025,            0.022256,           0.0095679,             0.00541,             0.00541,             0.00541
                 155,             0.03484,            0.022333,           0.0071712,              0.7614,             0.68671,             0.74885,             0.48394,            0.040737,            0.021684,           0.0098288,             0.00538,             0.00538,             0.00538
                 156,            0.035293,            0.022444,           0.0079183,             0.76342,             0.64555,             0.70987,             0.45545,            0.041468,            0.022903,            0.010134,             0.00535,             0.00535,             0.00535
                 157,            0.034319,            0.021978,           0.0073447,             0.67066,              0.6635,             0.72402,             0.46095,            0.044555,            0.021809,            0.010538,             0.00532,             0.00532,             0.00532
                 158,            0.035432,            0.022039,           0.0078427,             0.76268,             0.65508,             0.74344,             0.52146,            0.039571,             0.02161,           0.0087601,             0.00529,             0.00529,             0.00529
                 159,            0.034217,            0.021819,           0.0074993,             0.75046,             0.67618,              0.7386,             0.49828,            0.040967,             0.02197,           0.0089583,             0.00526,             0.00526,             0.00526
                 160,            0.035657,            0.022145,           0.0079532,             0.79473,             0.66755,             0.75283,             0.50188,            0.041643,            0.021539,           0.0091652,             0.00523,             0.00523,             0.00523
