               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 121,            0.038842,             0.02412,           0.0093925,             0.64807,             0.54318,             0.59119,             0.39649,            0.048728,            0.024258,            0.013686,              0.0064,              0.0064,              0.0064
                 122,            0.039446,            0.024571,           0.0095084,             0.65316,             0.60026,             0.65893,             0.42859,             0.04716,            0.023072,            0.012428,             0.00637,             0.00637,             0.00637
                 123,            0.037741,            0.023575,           0.0089546,             0.68435,             0.54004,             0.62177,             0.41005,            0.043115,            0.023305,            0.012132,             0.00634,             0.00634,             0.00634
                 124,            0.038352,            0.023851,           0.0093029,             0.62682,             0.56648,             0.63716,             0.39445,            0.044775,            0.023202,            0.011222,             0.00631,             0.00631,             0.00631
                 125,            0.037707,            0.022922,           0.0095577,              0.7671,             0.51243,             0.62368,             0.41086,            0.044392,            0.024353,            0.011424,             0.00628,             0.00628,             0.00628
                 126,            0.038468,            0.023772,           0.0095715,             0.48978,             0.45615,             0.46459,             0.26616,            0.054564,            0.025226,            0.016671,             0.00625,             0.00625,             0.00625
                 127,            0.038146,            0.023785,           0.0096637,             0.66698,             0.60233,              0.6579,              0.4482,            0.047976,            0.023544,             0.01254,             0.00622,             0.00622,             0.00622
                 128,             0.03919,            0.024767,           0.0094322,             0.56532,             0.58684,             0.56594,              0.3309,             0.04593,            0.023862,            0.010722,             0.00619,             0.00619,             0.00619
                 129,             0.03761,            0.023711,           0.0094269,             0.63099,              0.5748,             0.65291,             0.38313,              0.0447,            0.023071,            0.010987,             0.00616,             0.00616,             0.00616
                 130,            0.038206,            0.023947,           0.0094833,             0.67369,              0.6274,             0.67132,             0.40895,            0.043726,            0.022511,           0.0092077,             0.00613,             0.00613,             0.00613
                 131,            0.038726,            0.024266,           0.0094516,             0.79778,             0.56206,             0.67611,             0.46027,            0.045089,            0.022383,            0.011763,              0.0061,              0.0061,              0.0061
                 132,            0.037604,            0.022682,           0.0090063,              0.7448,             0.59171,             0.68992,             0.47036,            0.043106,            0.022754,           0.0093746,             0.00607,             0.00607,             0.00607
                 133,             0.03798,            0.024152,           0.0090958,             0.68263,             0.59668,             0.66219,             0.42124,            0.042604,            0.023288,            0.010641,             0.00604,             0.00604,             0.00604
