               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 117,            0.044877,            0.033879,            0.011731,             0.68301,             0.46734,             0.54126,             0.27346,            0.052191,            0.036776,            0.017044,            0.006172,            0.006172,            0.006172
                 118,            0.045313,            0.032555,             0.01105,             0.64346,             0.52123,             0.51151,              0.2714,            0.051531,            0.036847,            0.016721,            0.006139,            0.006139,            0.006139
                 119,            0.046502,            0.034356,            0.011654,             0.68223,             0.45231,             0.47645,             0.23655,            0.053531,            0.037158,             0.02147,            0.006106,            0.006106,            0.006106
                 120,            0.044917,            0.033579,             0.01213,             0.62422,             0.49556,              0.5089,             0.25377,             0.05232,            0.036545,            0.016851,            0.006073,            0.006073,            0.006073
                 121,            0.044292,            0.033466,            0.011121,             0.62891,             0.46314,             0.48336,             0.25726,            0.053209,            0.038806,            0.018627,             0.00604,             0.00604,             0.00604
                 122,            0.043574,            0.032317,            0.010895,             0.69964,             0.45913,             0.50845,             0.23941,            0.055126,            0.037186,            0.019516,            0.006007,            0.006007,            0.006007
                 123,            0.043943,            0.032652,            0.011747,             0.44071,             0.32084,             0.30164,             0.14482,            0.065524,            0.043203,            0.026975,            0.005974,            0.005974,            0.005974
                 124,            0.043937,            0.032194,            0.011353,             0.69477,             0.45056,             0.48792,             0.25205,            0.056551,            0.037191,            0.021505,            0.005941,            0.005941,            0.005941
                 125,             0.04411,            0.033741,            0.011028,             0.79434,             0.43569,             0.51238,              0.2426,            0.054165,            0.038411,            0.016306,            0.005908,            0.005908,            0.005908
                 126,            0.044101,            0.032464,            0.011702,             0.65648,             0.45023,             0.47983,             0.24121,             0.05292,            0.037712,             0.01736,            0.005875,            0.005875,            0.005875
                 127,            0.043627,            0.032916,            0.010533,             0.68362,             0.48262,             0.49927,              0.2713,            0.052517,             0.03744,            0.018348,            0.005842,            0.005842,            0.005842
                 128,            0.044308,            0.033745,             0.01176,              0.6869,             0.51108,             0.52503,             0.27207,            0.052181,            0.036662,             0.01771,            0.005809,            0.005809,            0.005809
                 129,            0.044416,            0.031384,            0.011704,             0.73489,             0.44174,              0.5092,             0.28147,            0.051994,            0.037089,            0.017997,            0.005776,            0.005776,            0.005776
                 130,            0.042788,            0.033019,            0.011092,             0.57179,              0.4117,              0.4401,             0.22902,             0.05719,            0.042768,            0.022631,            0.005743,            0.005743,            0.005743
                 131,            0.042425,            0.034313,            0.009705,             0.69087,             0.43615,             0.46608,             0.24068,            0.052882,            0.038572,            0.019143,             0.00571,             0.00571,             0.00571
                 132,            0.042698,            0.031709,            0.010239,             0.61184,             0.43602,             0.44785,             0.23219,            0.052917,            0.039106,            0.018441,            0.005677,            0.005677,            0.005677
                 133,            0.043187,            0.031283,            0.010573,             0.65153,             0.42377,             0.46548,              0.2479,            0.054216,             0.03805,            0.019699,            0.005644,            0.005644,            0.005644
                 134,            0.042648,            0.031048,           0.0099922,             0.64742,             0.44164,             0.49783,              0.2618,             0.05078,            0.036952,            0.016557,            0.005611,            0.005611,            0.005611
                 135,            0.042476,            0.031521,            0.010022,             0.66593,             0.42359,             0.47329,             0.25458,            0.052826,             0.03994,            0.017327,            0.005578,            0.005578,            0.005578
                 136,            0.041855,            0.033061,           0.0096749,             0.69505,             0.41155,             0.46942,              0.2326,            0.053936,            0.037738,            0.019117,            0.005545,            0.005545,            0.005545
                 137,            0.042799,            0.031443,            0.010688,             0.50822,             0.57888,             0.53212,             0.26007,              0.0526,            0.037951,            0.016757,            0.005512,            0.005512,            0.005512
                 138,            0.041874,            0.031477,           0.0097689,             0.68549,             0.45423,             0.51766,             0.27108,            0.053786,            0.038783,            0.018971,            0.005479,            0.005479,            0.005479
                 139,            0.041538,             0.03233,           0.0097411,             0.58745,             0.48328,              0.4711,              0.2572,            0.052741,            0.038185,             0.01754,            0.005446,            0.005446,            0.005446
                 140,            0.041564,            0.031738,           0.0097729,              0.7513,             0.49199,             0.54178,             0.29312,            0.050055,            0.037201,            0.017198,            0.005413,            0.005413,            0.005413
                 141,            0.041301,            0.031512,           0.0096952,             0.70007,             0.46341,             0.55667,             0.27573,            0.052977,            0.037839,            0.019388,             0.00538,             0.00538,             0.00538
                 142,            0.041707,            0.030964,           0.0091745,             0.59176,             0.52476,             0.53255,             0.28369,            0.051043,            0.037376,            0.019388,            0.005347,            0.005347,            0.005347
                 143,            0.041821,            0.031675,           0.0096644,             0.69736,             0.39345,             0.48646,             0.25807,            0.053074,            0.039172,            0.021885,            0.005314,            0.005314,            0.005314
                 144,            0.041405,            0.032282,           0.0094588,             0.68375,             0.48101,             0.52255,             0.27732,            0.050793,            0.038429,             0.01943,            0.005281,            0.005281,            0.005281
                 145,            0.042085,            0.030579,            0.010339,             0.68594,             0.43902,             0.47938,             0.23122,            0.054852,            0.038528,            0.017358,            0.005248,            0.005248,            0.005248
                 146,            0.040875,            0.031767,           0.0091199,             0.67618,             0.47391,             0.51251,             0.26416,            0.052266,            0.037318,            0.018067,            0.005215,            0.005215,            0.005215
                 147,            0.040995,            0.030705,            0.009123,             0.62361,              0.4807,             0.48434,             0.25974,            0.053049,            0.037687,            0.018162,            0.005182,            0.005182,            0.005182
